Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2024-06-05,About Time,2013,https://boxd.it/6CkVnh,4,Yes,"Yeah it's still a cute movie but I seen it too many times now.

Still love the father-son relationship scenes the most. Wondering now what all the women in this family would think if they knew they'd all (potentially) been manipulated into marrying these time travelling men.","rooftop film, julia",2024-06-01
2024-06-05,Mulan,1998,https://boxd.it/6CkVZF,3.5,,"I teared up by the end of <i>""I'll Make a Man Out of You""</i>","julia, disney+",2024-06-05
2024-06-07,La Chimera,2023,https://boxd.it/6CR7LJ,4,,"Absolutely <i>adored</i> the ending. Very sweet :)

I thought this movie looked really beautiful. Very beautiful natural lighting and all the outside scenes were gorgeous.

Josh O'Connor is an incredible actor okay.

There was one particular moment, inside one of the tombs, where we've been taking in the beauty and elegance and history of the sculptures and gifts, when <i>something</i> happened that made me feel genuinely upset, and I thought that was powerful stuff.","julia, curzon soho",2024-06-06
2024-06-16,The Dark Knight,2008,https://boxd.it/6Gs4S9,4.5,Yes,"<i>IMAX 70mm</i>

Once again blown away by Heath Ledger's incredible performance. It's been long enough since I last watched that most of this movie was fresh and exciting to me again! Felt like it started to drag a little bit towards the end, but overall still very glad I got to watch it again.

The full-frame IMAX scenes also look <i>soooo</i> clean and scratched a big itch inside my brain every single time. Love love love!",bfi imax,2024-06-16
2024-06-22,Reservoir Dogs,1992,https://boxd.it/6IJRVj,3,,"I don't think I actually enjoy Tarantino's hyper aggressive, macho man dialogue all that much. If you just fucking start putting fucking swear words between every other fucking word they really fucking start to lose their fucking impact.","simon, luke, prime",2024-06-21
2024-06-23,Operation Mincemeat,2021,https://boxd.it/6JaFZR,3,,And they turned this into a musical..?,"julia, plex",2024-06-22
2024-06-24,Inside Out 2,2024,https://boxd.it/6JrBRN,3.5,,"Adding this to my ""Animated movies with a realistic depiction of a panic attack"" list as we speak.

I cried like crazy!","julia, curzon camden",2024-06-23
2024-06-24,Come from Away,2021,https://boxd.it/6JDyjx,4,,What a great cast!,"julia, apple tv",2024-06-23
2024-06-30,Braveheart,1995,https://boxd.it/6LSJIB,3.5,,"<b>Guy who's only seen <i>The Northman</i></b>: ""Getting a lot of <i>The Northman</i> vibes from this.""","julia, disney+",2024-06-29
2024-07-03,A Quiet Place: Day One,2024,https://boxd.it/6Naoeb,3.5,,Shoutout to the Death Angels. Gotta be one of my favourite modern movie monsters.,"julia, picturehouse central",2024-07-02
2024-07-22,10 Things I Hate About You,1999,https://boxd.it/6VWkcj,3.5,,Everything I was expecting and hoping it would be. Very early-2000s in all the best ways. Just a very easy evening watch!,"julia, disney+",2024-07-22
2024-07-23,Longlegs,2024,https://boxd.it/6WoCYV,3.5,,"Really loved what Perkins was going for in this movie but felt like it never escalated to the heights I was hoping for, and it ended more abruptly than I was expecting.

The tiny cast and often empty, deserted sets created a really unsettling sense of isolation and helplessness that I <i>loved</i>. Take the opening scene, with the sea of identical, new-build houses on an estate stretching to infinity, or her log cabin home hidden deep in the woods. Awesome stuff.

Nicholas Cage really pulled off something great with <i>Longlegs</i> the character, too. It's so close to silliness but ultimately a very creepy performance if you let yourself be scared by it.

Maybe it could've been a little gorier or had more jumpscares to be the horror movie I was looking forward to. I think about 90% of it was pure setup for a ""finale"" which didn't really resolve anything 😬

Oh I thought the lightning was <i>incredible</i> though.","julia, curzon victoria, alice, ollie",2024-07-23
2024-07-29,Twisters,2024,https://boxd.it/6YRZ9H,3.5,,"<b>Things I liked:</b>
- Glen Powell. This man is seriously charismatic and I totally agree that he's our best shot at a modern-day ""movie star renaissance"".
- The tornados. <i>Twisters</i> positions itself as a natural disaster monster movie and I think it works really well. The mythos and reverence surrounding storm chasing is pretty infectious and I found myself thinking I'd probably watch that YouTube channel in real life.

<b>Things I didn't like:</b>
- The pair behind us who kept talking to each other for the duration of the film.
- The three kids and dad to my left who held a running Q&A, at full volume, about who each character was and what their names were and why they were doing what they were doing.
- The family to my right (after we moved seats) who all repeatedly took turns, individually, walking past the screen to leave the theatre from about the halfway mark until the credits rolled.
- The mother who left her infant son alone in the cinema for the start of the movie and then returned, about 20 minutes in, with her phone flashlight on to search around for her seat and figure out where he was sitting.

Like I feel super grumpy about it because I thought the movie was really fun but honestly people need to <i>sit down</i> and <i>shut up </i>if they're sharing a cinema with other people who've paid to be there.","julia, vue westfield",2024-07-28
2024-08-18,Alien: Romulus,2024,https://boxd.it/77CPw3,3,,"Really top-notch set design, props, costumes, CGI etc. Exactly how I like my sci-fi to look and I was loving it.

Not convinced so much by the story, though. Really felt like a string of video game levels, and some of these scenes even actually had the characters speaking as if they were giving a tutorial! Was hoping for more suspense and less action, but got it the other way round.

Cailee Spaeny though!","julia, bfi imax",2024-08-17
2024-08-22,Stopmotion,2023,https://boxd.it/79NKVR,3.5,,Suitably gross with some great horror elements. I felt it was a bit long at times but overall an enjoyable watch!,"manu, bfi southbank, nft1",2024-08-22
2024-09-01,Blink Twice,2024,https://boxd.it/7ebGnl,3,,"Feel like more could've been done to develop the first third, either speeding it up or introducing more mystery, because it felt quite slow and repetitive.

Conversely, I actually found the jump to the reveal to be...too sudden? Like we're moseying along, piecing this puzzle together and than <i>bam</i> there it all is. And it's a depth of topic that I didn't really feel like the movie had earned. It's not a particularly serious movie and to—very quickly—try and wedge in something which <i>is</i> quite serious felt a bit wrong to me. Maybe it's the point that the (explained) motivations don't justify certain characters' actions, but I finding some way to add a few hints to that would've been cool.

Aside from that, because there are positives to talk about, I thought it was still a pretty good movie. Naomi Ackie was very strong in her lead role, and Channing Tatum very convincingly plays an evil tech bro.",curzon camden,2024-08-31
2024-09-02,Aliens,1986,https://boxd.it/7eDaKj,,,"Dunno how to rate this because I watched it in two sittings, so a lot of the momentum was lost on me.

Still able to appreciate the practical VFX throughout the movie. For something as large-scale as this, they consistently look really good!",disney+,2024-09-01
2024-09-04,The Nice Guys,2016,https://boxd.it/7fT1z3,4,,This is incredible film and stuff.,plex,2024-09-04
2024-09-06,Sanctuary,2022,https://boxd.it/7gtZgd,3.5,,Margaret Qualley I was actually already familiar with your game.,plex,2024-09-05
2024-09-07,Where Dreams Go To Die,2017,https://boxd.it/7gQz9h,,,"If you want to go fast, go alone. If you want to go far, go together. The Barkley Marathon is both.

Putting aside the obviously inhuman fitness that's demanded of these human runners, their support team also plays such a factor in getting them over the finish line. Found myself tearing up at seeing how devoted Gary's friends and family were to helping him achieve this goal. His victory is their victory.",youtube,2024-09-06
2024-09-15,Beetlejuice Beetlejuice,2024,https://boxd.it/7kKm9x,3.5,,"So much fun watching this! You can tell the cast must've had a great time filming, and all the sets (especially anything in the afterlife) were amazing.

The Delores subplot was pointless though.","julia, picturehouse central",2024-09-15
2024-09-20,The Frighteners,1996,https://boxd.it/7mUzdP,2.5,,It's too long but undeniably quite a lot of fun.,"plex, oli, dad",2024-09-20
2024-09-22,Strange Darling,2023,https://boxd.it/7nSAEx,3,,"Strange Darling? More like...Strange Movie 🤣🤣🤣

Did you know they filmed this <i>entirely</i> on 35mm???","julia, 🇧🇪 cinema palace",2024-09-22
2024-10-03,Megalopolis,2024,https://boxd.it/7suCQH,2,,this movie is ass 🤣🤣🤣,"bfi imax, simon, luke",2024-10-02
2024-10-05,Bull,2021,https://boxd.it/7tDIKH,3,,Where is Jessica Hyde?,"dad, netflix",2024-10-05
2024-10-07,The Substance,2024,https://boxd.it/7ukGqr,4,,"Watched most of the second act from between my fingers because I really couldn't hack the tension and the truly nauseating sound design. It really managed to get under my skin and I almost had to tap out.

I still had an insane amount of fun with this but I don't think I want to watch it ever again!

Also it traumatised my girlfriend, so bonus points for that ;)","julia, alice, ollie, picturehouse central",2024-10-06
2024-10-19,A Different Man,2024,https://boxd.it/7AmgNx,4,,"So I thought I was going to see <i>Anora</i> tonight but it turns out I'd misread the date on my tickets and was about two weeks early to the screening.

Nevertheless, I was already in movie-mode and determined to see <i>something</i> so as to stop my efforts going to waste. I saw my local Curzon screening <i>A Different Man</i> and hopped on a bus to sprint across the city to try and catch it in time.

It was a pretty fun movie!",curzon camden,2024-10-18
2024-10-21,Nightbitch,2024,https://boxd.it/7BkisB,2,,How did Amy Adams go from <i>Arrival</i> to this?,"julia, prince charles cinema",2024-10-20
2024-10-26,Notting Hill,1999,https://boxd.it/7DVtKj,3,,"Anna Scott, leave that poor man alone!","netflix, mum, dad",2024-10-25
2024-10-28,Rebel Ridge,2024,https://boxd.it/7EOm9Z,4,,The PACE scene...,"dad, netflix",2024-10-27
2024-10-28,The Two Popes,2019,https://boxd.it/7EZkWn,3,,Letterboxd reviews led me to believe this would be a romcom!,"netflix, mum, dad",2024-10-27
2024-10-29,The Wild Robot,2024,https://boxd.it/7FDsdP,5,,Those baby possums man...,"picturehouse finsbury, julia",2024-10-28
2024-11-02,The Addams Family,1991,https://boxd.it/7HBWCz,3,,<i>The Thing</i> must have some insane wrist strength.,"netflix, julia, amelia",2024-11-01
2024-11-08,Juror #2,2024,https://boxd.it/7KBjVp,3,,"Kind of averagely good all over but failed to get me to care about its story.

The jurors are a good set of distinct characters but Hoult's story and motivation was lacking a lot.",picturehouse crouch end,2024-11-07
2024-11-10,Anora,2024,https://boxd.it/7LtuI5,4,,"Felt a bit tricked when the movie turned into a ""journey movie"" halfway through. The first act was so electric and exciting that I didn't want to leave it.","julia, picturehouse finsbury",2024-11-09
2024-11-12,A Man Called Otto,2022,https://boxd.it/7MVOPF,3.5,,It follows the formula to a tee but damn if it doesn't still hit.,"netflix, mum, dad",2024-11-11
2024-11-28,Wicked,2024,https://boxd.it/7V50fp,3,,"I can see why the 5-star rating people gave this 5 stars, I really can. The songs are so much fun, the sets are (mostly) gorgeous, and it really feels about as good as a film adaptation of a Broadway show could be.

But it's just not one of those 5-star movies for me. I still enjoyed it and will be going to see Part 2 when it comes out! :)

<i>Also</i>, Ariana Grande is really funny??? Her stage (screen?) presence is insane and you can tell she absolutely ""gets"" how to play <i>Guh</i>-linda to her fullest, especially in the first two acts.","julia, vue leicester square",2024-11-28
2024-12-01,Conclave,2024,https://boxd.it/7Wfxq5,3.5,,"Deeply loved Ralph Fiennes' speech about faith and doubt.
I'm not religious but I might pick up Christianity and work my way up to being a cardinal just so I can take part in this silly, gossipy tradition.

I thought the ""revelation"" at the end was a little bit meh. Not the thing itself but it felt quite disconnected from the rest of the movie and not sure what it added.","julia, picturehouse ealing",2024-11-30
2024-12-02,The Wild Robot,2024,https://boxd.it/7WWxSz,,Yes,Oh man I love those possums so much,"julia, alice, ollie, apple tv",2024-12-01
2024-12-07,(500) Days of Summer,2009,https://boxd.it/7Zel9h,4,,"Didn't need the narration!!! I think this movie has the potential to destroy me if watched at exactly the wrong period of my life.

Also that little hand touch at the end set Tom back about 3 whole weeks in his getting over of Summer.","julia, disney+",2024-12-06
2024-12-08,Chef,2014,https://boxd.it/7ZNyQt,4,Yes,"It's a little bit ""Jon Favreau self-congratulatory"" but honestly still so sweet and is a good message about rediscovering your passion and working hard.","mum, dad, netflix",2024-12-07
2024-12-13,Bridget Jones's Diary,2001,https://boxd.it/82fc7F,3,,Beginning to understand why Hugh Grant had/has the rom-com industry wrapped around his finger.,netflix,2024-12-12
2024-12-18,The Lord of the Rings: The War of the Rohirrim,2024,https://boxd.it/855Yer,2.5,,Not amazing...,"bfi imax, oli",2024-12-17
